URL,Status
"https://www.latimes.com/food/story/2021-12-07/full-coverage-of-the-best-restaurants-in-la
","200
"
"https://www.latimes.com/sitemap
","200
"
"https://www.latimes.com/espanol/california/articulo/2022-02-16/elite-hacking-mexico-espionaje-gobiernos
","200
"
"https://www.latimes.com/b2b/diversity
","200
"
"https://www.latimes.com/politics/story/2022-02-16/biden-rejects-trump-executive-privilege-claims-over-visitors-logs
","200
"
"https://www.latimes.com/home/hometours/la-hm-desert-adobe-at-modernism-week-20171014-htmlstory.html
","200
"
"https://www.latimes.com/topic/covid-19-pandemic
","200
"
"https://www.latimes.com/california/story/2022-02-16/los-angeles-da-gascon-changes-policy-on-juvenile-cases
","200
"
"https://www.latimes.com/espanol/mexico/articulo/2022-02-15/el-56-3-de-los-mexicanos-ve-necesario-investigar-al-hijo-de-lopez-obrador
","200
"
"https://www.latimes.com/brandpublishing/hotproperty/hot-property-orange-county
","200
"
"https://www.latimes.com/california/story/2022-02-16/airport-fire-near-bishop-owens-valley-wildfire
","200
"
"https://www.latimes.com/topic/covid-19-vaccines
","200
"
"https://www.latimes.com/world-nation/story/2022-02-17/gop-florida-house-passes-15-week-abortion-banf
","200
"
"https://www.latimes.com/espanol/etiqueta/salud
","200
"
"https://www.latimes.com/brandpublishing/hotproperty/hot-property-westside/story/2022-02-12/breathtaking-view-promontory
","200
"
"https://www.latimes.com/espanol/eeuu/articulo/2022-02-16/florida-e-iglesia-catolica-discrepan-sobre-ninos-migrantes
","200
"
"https://www.latimes.com/entertainment-arts/awards/story/2022-02-15/kieran-culkin-succession-hbo-roman-roy-transcript
","200
"
"https://www.latimes.com/games
","200
"
"https://www.latimes.com/home/la-hm-siva-house-20140208-story.html
","200
"
"https://www.latimes.com/bestofthesouthland
","200
"
"https://www.latimes.com/espanol/vida-y-estilo/articulo/2022-02-14/cuidado-con-este-coctel-puede-ser-peligroso-para-la-salud
","200
"
"https://www.latimes.com/espanol/entretenimiento/articulo/2022-02-16/el-camino-de-troy-kotsur-para-hacer-historia-en-los-oscar
","200
"
"https://www.latimes.com/science/story/2022-02-16/europe-heads-toward-a-new-normal-as-covid-curbs-unwind
","200
"
"https://www.latimes.com/espanol/deportes/articulo/2022-02-16/los-angeles-por-fin-festeja-un-campeonato-con-un-desfile-gracias-a-los-rams
","200
"
"https://www.latimes.com/world-nation/story/2022-02-08/governors-four-states-plan-end-school-mask-mandates
","200
"
"https://www.latimes.com/brandpublishing/hotproperty/hot-property-san-fernando-valley-ventura
","200
"
"https://www.latimes.com/local/orangecounty/la-hm-shag20jan20-story.html
","200
"
"https://www.latimes.com/brandpublishing/hotproperty
","200
"
"https://www.latimes.com/lifestyle/story/2022-02-15/tomatomania-2022-where-to-buy-tomato-seedlings
","200
"
"https://www.latimes.com/cdfi
","200
"
"https://www.latimes.com/world-nation/story/2022-01-07/difference-between-cold-flu-covid
","200
"
"https://www.latimes.com/california/story/2021-04-19/the-times-podcast
","200
"
"https://www.latimes.com/espanol/entretenimiento/articulo/2022-02-16/alcarras-y-manto-de-gemas-triunfan-en-la-berlinale
","200
"
"https://www.latimes.com/espanol/california/articulo/2022-02-16/columna-de-adictos-y-adicciones-mi-adiccion-al-adicto-me-estaba-volviendo-loca
","200
"
"https://www.latimes.com/entertainment-arts/music/story/2022-02-15/latino-podcast-chalino-sanchez-sonoro-futuro-spotify
","200
"
"https://www.latimes.com/people/rong-gong-lin-ii
","200
"
"https://www.latimes.com/brandpublishing/business-advisory/story/2022-01-17/2022-economic-forecast-business-predictions
","200
"
"https://www.latimes.com/world-nation/story/2022-02-17/estimated-73-us-immune-omicron-covid
","200
"
