URL,Content Type,Size (bytes),# of outlinks
"https://www.latimes.com/espanol/entretenimiento/articulo/2022-02-16/familia-de-bob-saget-pide-que-no-se-publique-su-autopsia
","text/html
","201833
","90
"
"https://www.latimes.com/home/la-hm-lautner0410-pg-photogallery.html
","text/html
","11202
","35
"
"https://www.latimes.com/lifestyle/story/2022-02-11/a-nod-from-my-late-husband-on-valentines-day-la-affairs-margo-newman
","text/html
","219161
","166
"
"https://www.latimes.com/espanol/mexico/articulo/2022-02-15/opinion-las-penas-ajenas-del-canciller-mexicano
","text/html
","265765
","155
"
"https://www.latimes.com/tips/
","text/html
","295989
","136
"
"https://www.latimes.com/giving2021
","text/html
","303276
","167
"
"https://www.latimes.com/food/story/2021-12-07/11-best-popups-in-los-angeles-right-now
","text/html
","251855
","105
"
"https://www.latimes.com/california/story/2020-05-20/betty-broderick-murders-podcast
","text/html
","249375
","109
"
"https://www.latimes.com/world-nation
","text/html
","262164
","148
"
"https://www.latimes.com/espanol/california/articulo/2022-02-13/los-votantes-de-los-angeles-estan-enojados-piensan-que-los-funcionarios-electos-no-estan-equipados-para-resolver-la-falta-de-vivienda
","text/html
","249685
","141
"
"https://www.latimes.com/espanol/vida-y-estilo
","text/html
","247498
","122
"
"https://www.latimes.com/business/real-estate/story/2020-02-20/albert-freys-first-desert-home-design-lives-again
","text/html
","103527
","69
"
"https://www.latimes.com/california/story/2022-02-15/newsom-nominates-patricia-guerrero-to-california-supreme-court
","text/html
","224380
","99
"
"https://www.latimes.com/coupon-codes
","text/html
","245071
","132
"
"https://www.latimes.com/bestcovery/
","text/html
","165824
","304
"
"https://www.latimes.com/espanol/california/articulo/2022-02-10/lausd-se-prepara-para-educar-en-linea-a-miles-de-alumnos-sin-vacunar
","text/html
","279218
","105
"
"https://www.latimes.com/food/story/2021-12-07/full-coverage-of-the-best-restaurants-in-la
","text/html
","556391
","213
"
"https://www.latimes.com/sitemap
","text/html
","247754
","145
"
"https://www.latimes.com/espanol/california/articulo/2022-02-16/elite-hacking-mexico-espionaje-gobiernos
","text/html
","276716
","146
"
"https://www.latimes.com/b2b/diversity
","text/html
","421517
","230
"
"https://www.latimes.com/politics/story/2022-02-16/biden-rejects-trump-executive-privilege-claims-over-visitors-logs
","text/html
","242843
","142
"
"https://www.latimes.com/home/hometours/la-hm-desert-adobe-at-modernism-week-20171014-htmlstory.html
","text/html
","210859
","92
"
"https://www.latimes.com/topic/covid-19-pandemic
","text/html
","213123
","133
"
"https://www.latimes.com/california/story/2022-02-16/los-angeles-da-gascon-changes-policy-on-juvenile-cases
","text/html
","240934
","141
"
"https://www.latimes.com/espanol/mexico/articulo/2022-02-15/el-56-3-de-los-mexicanos-ve-necesario-investigar-al-hijo-de-lopez-obrador
","text/html
","295169
","160
"
"https://www.latimes.com/brandpublishing/hotproperty/hot-property-orange-county
","text/html
","244208
","144
"
"https://www.latimes.com/california/story/2022-02-16/airport-fire-near-bishop-owens-valley-wildfire
","text/html
","257155
","97
"
"https://www.latimes.com/topic/covid-19-vaccines
","text/html
","202525
","131
"
"https://www.latimes.com/world-nation/story/2022-02-17/gop-florida-house-passes-15-week-abortion-banf
","text/html
","236330
","97
"
"https://www.latimes.com/espanol/etiqueta/salud
","text/html
","312927
","143
"
"https://www.latimes.com/brandpublishing/hotproperty/hot-property-westside/story/2022-02-12/breathtaking-view-promontory
","text/html
","279790
","144
"
"https://www.latimes.com/espanol/eeuu/articulo/2022-02-16/florida-e-iglesia-catolica-discrepan-sobre-ninos-migrantes
","text/html
","221090
","133
"
"https://www.latimes.com/entertainment-arts/awards/story/2022-02-15/kieran-culkin-succession-hbo-roman-roy-transcript
","text/html
","188659
","128
"
"https://www.latimes.com/games
","text/html
","212168
","94
"
"https://www.latimes.com/home/la-hm-siva-house-20140208-story.html
","text/html
","246826
","94
"
"https://www.latimes.com/bestofthesouthland
","text/html
","258511
","147
"
"https://www.latimes.com/espanol/vida-y-estilo/articulo/2022-02-14/cuidado-con-este-coctel-puede-ser-peligroso-para-la-salud
","text/html
","248890
","95
"
"https://www.latimes.com/espanol/entretenimiento/articulo/2022-02-16/el-camino-de-troy-kotsur-para-hacer-historia-en-los-oscar
","text/html
","264175
","149
"
"https://www.latimes.com/science/story/2022-02-16/europe-heads-toward-a-new-normal-as-covid-curbs-unwind
","text/html
","209706
","133
"
"https://www.latimes.com/espanol/deportes/articulo/2022-02-16/los-angeles-por-fin-festeja-un-campeonato-con-un-desfile-gracias-a-los-rams
","text/html
","253044
","135
"
"https://www.latimes.com/world-nation/story/2022-02-08/governors-four-states-plan-end-school-mask-mandates
","text/html
","288268
","154
"
"https://www.latimes.com/brandpublishing/hotproperty/hot-property-san-fernando-valley-ventura
","text/html
","254128
","159
"
"https://www.latimes.com/local/orangecounty/la-hm-shag20jan20-story.html
","text/html
","218141
","135
"
"https://www.latimes.com/brandpublishing/hotproperty
","text/html
","249571
","149
"
"https://www.latimes.com/lifestyle/story/2022-02-15/tomatomania-2022-where-to-buy-tomato-seedlings
","text/html
","253039
","135
"
"https://www.latimes.com/cdfi
","text/html
","218844
","91
"
"https://www.latimes.com/world-nation/story/2022-01-07/difference-between-cold-flu-covid
","text/html
","212629
","92
"
"https://www.latimes.com/california/story/2021-04-19/the-times-podcast
","text/html
","295961
","167
"
"https://www.latimes.com/espanol/entretenimiento/articulo/2022-02-16/alcarras-y-manto-de-gemas-triunfan-en-la-berlinale
","text/html
","222661
","132
"
"https://www.latimes.com/espanol/california/articulo/2022-02-16/columna-de-adictos-y-adicciones-mi-adiccion-al-adicto-me-estaba-volviendo-loca
","text/html
","226424
","124
"
"https://www.latimes.com/entertainment-arts/music/story/2022-02-15/latino-podcast-chalino-sanchez-sonoro-futuro-spotify
","text/html
","272407
","157
"
"https://www.latimes.com/people/rong-gong-lin-ii
","text/html
","253713
","156
"
"https://www.latimes.com/brandpublishing/business-advisory/story/2022-01-17/2022-economic-forecast-business-predictions
","text/html
","202961
","130
"
"https://www.latimes.com/world-nation/story/2022-02-17/estimated-73-us-immune-omicron-covid
","text/html
","282339
","160
"
"https://www.latimes.com/columnone/la-me-col1-bob-hope-house-20190606-htmlstory.html
","text/html
","370471
","153
"
"https://www.latimes.com/brandpublishing/hotproperty/hot-property-san-fernando-valley-ventura/story/2022-02-12/the-palms-true-california-spirit
","text/html
","262760
","146
"
"https://www.latimes.com/topic/guides
","text/html
","256981
","101
"
"https://www.latimes.com/travel/story/2022-01-21/san-francisco-a-changing-chinatown
","text/html
","227725
","95
"
"https://www.latimes.com/california/story/2022-02-09/when-it-is-really-safe-to-take-off-your-mask-in-california?_amp=true
","text/html
","271071
","154
"
"https://www.latimes.com/espanol/comida
","text/html
","259473
","154
"
"https://www.latimes.com/espanol/california/articulo/2022-02-16/vendedores-ambulantes-culpan-a-los-requisitos-obsoletos-de-la-imposibilidad-de-conseguir-sus-permisos-formales
","text/html
","170903
","130
"
"https://www.latimes.com/california/story/2022-02-08/as-california-mask-mandates-lifts-should-schools-be-next
","text/html
","351597
","174
"
"https://www.latimes.com/sports/rams/story/2022-02-14/rams-sean-mcvay-return-next-season-coach-well-see
","text/html
","237145
","146
"
"https://www.latimes.com/los-angeles-county-banking-and-finance-trends-updates-visionaries
","text/html
","163176
","118
"
"https://www.latimes.com/politics
","text/html
","252215
","144
"
"https://www.latimes.com/entertainment/arts/la-ca-cm-william-f-cody-20160622-snap-htmlstory.html
","text/html
","288997
","191
"
"https://www.latimes.com/paid-posts/?prx_t=fo4GAtvJKA_EQQA
","text/html
","250948
","149
"
"https://www.latimes.com/opinion/story/2022-02-16/uc-berkeley-freeze-enrollment-mayor-supreme-court
","text/html
","224714
","99
"
"https://www.latimes.com/science/newsletter/2022-02-15/coronavirus-today-are-we-done-with-covid-coronavirus-today
","text/html
","297666
","164
"
"https://www.latimes.com/sports/lakers/story/2022-02-15/lakers-lebron-james-rams-super-bowl-parade-dodgers
","text/html
","222062
","92
"
"https://www.latimes.com/espanol/california/articulo/2022-02-16/estados-unidos-y-mexico-trabajan-para-terminar-nueva-garita-en-2024-o-antes
","text/html
","279190
","152
"
"https://www.latimes.com/california/story/2022-02-07/when-will-california-ease-mask-vaccine-rules
","text/html
","335917
","152
"
"https://www.latimes.com/espanol/mexico/articulo/2022-02-15/mexico-reprueba-que-migrantes-se-autolesionen-para-presionar-emision-de-visas
","text/html
","263149
","159
"
"https://www.latimes.com/world-nation/story/2022-02-16/india-religious-persecution
","text/html
","200938
","130
"
"https://www.latimes.com/business/technology/story/2022-02-16/five-latino-tiktokers-traded-9-to-5s-for-a-hollywood-hills-house-this-is-how-they-live
","text/html
","311620
","156
"
"https://www.latimes.com/california/newsletter/2022-02-16/san-francisco-rape-exam-dna-essential-california
","text/html
","281967
","166
"
"https://www.latimes.com/brandpublishing/hotproperty/hot-property-westside/story/2022-02-12/3261-bennett-dr
","text/html
","248868
","138
"
"https://www.latimes.com/home/hometours/la-hm-jackel-house-20180210-story.html
","text/html
","273536
","148
"
"https://www.latimes.com/topic/oscars
","text/html
","226635
","96
"
"https://www.latimes.com/food/recipes
","text/html
","262475
","148
"
"https://www.latimes.com/politics/story/2022-02-16/harris-heads-to-major-security-conference-to-reassure-a-europe-still-on-edge
","text/html
","255597
","146
"
"https://www.latimes.com/espanol/internacional/articulo/2022-02-16/ex-presidente-de-honduras-buscado-por-eeuu-cae-en-desgracia
","text/html
","177514
","124
"
"https://www.latimes.com/sports/clippers/story/2022-02-14/clippers-withstand-stephen-curry-warriors-to-earn-impressive-win
","text/html
","243178
","96
"
"https://www.latimes.com/world-nation/story/2022-02-09/new-york-letting-broad-mask-mandate-expire-but-not-in-schools
","text/html
","275331
","164
"
"https://www.latimes.com/archives
","text/html
","163176
","118
"
"https://www.latimes.com/espanol/deportes/articulo/2022-02-16/los-angeles-se-da-con-los-rams-la-fiesta-que-se-debia-por-los-lakers-y-los-dodgers
","text/html
","217684
","134
"
"https://www.latimes.com/sports/olympics
","text/html
","280592
","176
"
"https://www.latimes.com/paid-posts/?prx_t=lI4GA0PJKA-0QQA
","text/html
","307558
","162
"
"https://www.latimes.com/people/lisa-boone
","text/html
","297795
","164
"
"https://www.latimes.com/world-nation/newsletter/2022-02-16/la-county-outdoor-mask-mandate-todays-headlines-newsletter-todays-headlines
","text/html
","232023
","97
"
"https://www.latimes.com/travel
","text/html
","222774
","131
"
"https://www.latimes.com/topic/things-to-do
","text/html
","248864
","96
"
"https://www.latimes.com/espanol/eeuu/articulo/2022-02-16/muere-nina-que-fue-baleada-por-victima-de-robo-en-houston
","text/html
","267972
","152
"
"https://www.latimes.com/people/luke-money
","text/html
","298694
","155
"
"https://www.latimes.com/espanol/internacional/articulo/2022-02-16/la-alta-demanda-de-perros-de-servicio-crea-un-mercado-salvaje-y-fraudulento
","text/html
","273027
","140
"
"https://www.latimes.com/california/story/2020-12-21/covid-related-misc-illness-california-children
","text/html
","217212
","101
"
"https://www.latimes.com/california/story/2022-02-15/presidents-day-when-presidents-come-to-la-patt-morrison
","text/html
","251245
","139
"
"https://www.latimes.com/topic/times-investigations
","text/html
","216359
","114
"
"https://www.latimes.com/espanol/california/articulo/2022-02-16/china-uc-san-diego-estudiantes
","text/html
","170815
","130
"
"https://www.latimes.com/podcast/trials-of-frank-carson-podcast
","text/html
","363871
","181
"
"https://www.latimes.com/home/la-hm-0221-acehotel-pg-photogallery.html
","text/html
","274609
","164
"
"https://www.latimes.com/brandpublishing/l-a-and-oc-business-of-law-trends-updates-visionaries-the-in-house-counsel-leadership-awards
","text/html
","235587
","97
"
"https://www.latimes.com/lifestyle
","text/html
","222306
","146
"
"https://www.latimes.com/sports/rams
","text/html
","1048576
","16
"
"https://www.latimes.com/espanol/eeuu/articulo/2022-02-16/walensky-eeuu-se-acerca-a-punto-en-que-covid-19-no-sea-crisis
","text/html
","252390
","144
"
"https://www.latimes.com/sports/ucla/story/2022-02-16/ucla-mitchell-agude-enters-ncaa-transfer-portal
","text/html
","218624
","93
"
":48.424 [Crawler 3] WARN edu.uci.ics.crawler4j.crawler.WebCrawler - Warning: unknown page size exceeded max-download-size, truncated to: (1048576), at URL: https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/los-angeles-county/
","text/html
","206041
","93
"
"https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/los-angeles-county/
","text/html
","292341
","164
"
"https://www.latimes.com/politics/story/2022-02-17/senate-republicans-move-to-downplay-race-in-looming-supreme-court-battle
","text/html
","252437
","148
"
"https://www.latimes.com/espanol/entretenimiento/articulo/2022-02-16/chiquis-rivera-se-sincera-en-invencible
","text/html
","251868
","127
"
"https://www.latimes.com/espanol/internacional/articulo/2022-02-16/sismo-sacude-a-guatemala-hay-varias-victimas
","text/html
","256519
","136
"
"https://www.latimes.com/topic/la-affairs
","text/html
","280370
","150
"
"https://www.latimes.com/sports/lakers/story/2022-02-16/anthony-davis-badly-rolls-right-ankle-as-lakers-rally-to-beat
","text/html
","155583
","78
"
"https://www.latimes.com/brandpublishing/business-advisory/story/2022-02-07/what-you-need-to-know-about-cybersecurity
","text/html
","220862
","135
"
"https://www.latimes.com/business/realestate/hot-property/la-fi-hp-architectural-spotlight-midcentury-modern-20180217-story.html
","text/html
","217940
","85
"
"https://www.latimes.com/business/story/2022-02-16/southern-california-uyghurs-olympics
","text/html
","268681
","150
"
"https://www.latimes.com/espanol/deportes/pumas-saprissa-concacaf-123
","text/html
","272667
","200
"
"https://www.latimes.com/people/jean-guerrero
","text/html
","237869
","96
"
"https://www.latimes.com/espanol/entretenimiento/articulo/2022-02-14/danna-garcia-confiesa-entre-lagrimas-como-supero-el-miedo-y-hoy-llena-de-gratitud-asume-esta-nueva-oportunidad-de-vida
","text/html
","159674
","82
"
"https://www.latimes.com/california/story/2022-02-09/lausd-may-expand-online-schools-for-unvaccinated-students
","text/html
","261447
","168
"
"https://www.latimes.com/entertainment-arts/story/2022-02-10/things-to-do-la-oc-classic-movies-valentines-day-beatles
","text/html
","180495
","125
"
